route_long_name,Cart. Grigorescu - P-ta M. Viteazul
service_name,Luni - Vineri
service_start,21.05.2021
in_stop_name,Disp. Grigorescu
out_stop_name,P-ta M. Viteazul Sud
Nu circula,Nu circula
