route_long_name,P-ta Stefan cel Mare - Colonia Faget 
service_name,Luni - Vineri
service_start,25.09.2023
in_stop_name,Posada
out_stop_name,Vila Tusa
06:45,07:05
09:00🚲,09:30🚲
11:30🚲,12:05🚲
12:30🚲,13:05🚲
14:30,14:55
16:55🚲,17:18🚲
19:15🚲,19:40🚲





