route_long_name,P-ta Stefan cel Mare - Ciurila
service_name,Luni - Vineri
service_start,25.09.2023
in_stop_name,Posada
out_stop_name,M-Primaria Ciurila Pl.
05:45,06:40
05:50🚲,06:30🚲
07:20🚲,08:00🚲
10:00🚲,10:40🚲
13:35🚲,14:20🚲
15:25🚲,16:05🚲
16:20,17:20
17:45🚲,18:25🚲
20:05🚲,20:40🚲
