route_long_name,P-ta Mihai Viteazu - Saliste
service_name,Luni - Vineri
service_start,23.10.2023
in_stop_name,P-ta Mihai Viteazu
out_stop_name,M-Saliste
06:00,06:40
16:00,16:50

