route_long_name,P-ta Stefan cel Mare - Str. E. Ionesco
service_name,Luni-Vineri
service_start,16.10.2023
in_stop_name,Opera
out_stop_name,Giratie Drum Faget
05:35🚲,05:20🚲
06:10🚲,05:55🚲
07:55🚲,06:25🚲
08:45🚲,07:20
09:15,08:20🚲
09:35🚲,09:10🚲
10:25🚲,09:40
10:50,10:00🚲
18:30,10:45🚲
19:00🚲,11:10
19:20,18:55
19:50🚲,19:25🚲
20:15,19:50
20:35🚲,20:15🚲
21:25🚲,21:00🚲
22:10🚲,21:50🚲

