route_long_name,Cart. Grigorescu - Str. Emerson
service_name,Luni-Vineri
service_start,14.09.2023
in_stop_name,Disp. Grigorescu
out_stop_name,EMERSON
05:10,05:40
05:25,06:05
07:05,07:46
08:15,08:50
12:55,13:28
13:30,14:10
16:00,16:42
17:10,17:46
21:35,22:10



