route_long_name,Str. A. Vlaicu - Corpadea
service_name,Luni - Vineri
service_start,25.09.2023
in_stop_name,Maresal C-tin Prezan
out_stop_name,M-Biserica Corpadea Pl
05:55,05:00
15:00,06:30
16:35,15:50
,17:10
