route_long_name,Str. Bucium - Floresti / Ferma
service_name,Luni - Vineri
service_start,13.09.2023
in_stop_name,Disp. Bucium
out_stop_name,M-Ferma 9(Floresti)
05:33,05:50
06:40,07:00
14:20,14:40

