route_long_name,P-ta Marasti - AGRO TRANSILVANIA
service_name,Luni - Vineri
service_start,11.09.2023
in_stop_name,M.C. Prezan
out_stop_name,AGRO Transilvania
05:30,06:05
06:30,07:00
09:00,09:40
10:00,10:40
12:30,13:05
13:30,14:05
14:30,15:00
15:25,16:00
16:30,17:05
17:35,18:10

